date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1993-10-28,United Arab Emirates,Jordan,0.0,2.0,Friendly,Al Ain,United Arab Emirates,False
1993-10-31,Australia,Argentina,1.0,1.0,FIFA World Cup qualification,Sydney,Australia,False
1993-11-03,Mexico,China,3.0,0.0,Friendly,San Diego,United States,True
1993-11-05,Egypt,Malta,3.0,0.0,Friendly,Tunis,Tunisia,True
1993-11-07,Tunisia,Egypt,2.0,1.0,Friendly,Tunis,Tunisia,False
1993-11-07,United States,Jamaica,1.0,0.0,Friendly,Fullerton,United States,False
1993-11-10,Austria,Sweden,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False
1993-11-10,Israel,Finland,1.0,3.0,FIFA World Cup qualification,Ramat Gan,Israel,False
1993-11-10,Portugal,Estonia,3.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False
1993-11-16,Slovakia,Slovenia,2.0,0.0,Friendly,Prievidza,Slovakia,False
1993-11-17,Argentina,Australia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
1993-11-17,France,Bulgaria,1.0,2.0,FIFA World Cup qualification,Paris,France,False
1993-11-17,Germany,Brazil,2.0,1.0,Friendly,Cologne,Germany,False
1993-11-17,Greece,Russia,1.0,0.0,FIFA World Cup qualification,Athens,Greece,False
1993-11-17,Italy,Portugal,1.0,0.0,FIFA World Cup qualification,Milan,Italy,False
1993-11-17,Malta,Scotland,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False
1993-11-17,Poland,Netherlands,1.0,3.0,FIFA World Cup qualification,Poznań,Poland,False
1993-11-17,San Marino,England,1.0,7.0,FIFA World Cup qualification,Bologna,Italy,True
1993-11-17,Spain,Denmark,1.0,0.0,FIFA World Cup qualification,Seville,Spain,False
1993-11-17,Switzerland,Estonia,4.0,0.0,FIFA World Cup qualification,Zürich,Switzerland,False
1993-11-17,Wales,Romania,1.0,2.0,FIFA World Cup qualification,Cardiff,Wales,False
1993-12-05,United States,El Salvador,7.0,0.0,Friendly,Mission Viejo,United States,False
1993-12-10,Bangladesh,Myanmar,3.0,1.0,Friendly,Dhaka,Bangladesh,False
1993-12-15,Argentina,Germany,2.0,1.0,Friendly,Miami,United States,True
1993-12-16,Mexico,Brazil,0.0,1.0,Friendly,Guadalajara,Mexico,False
1993-12-18,United States,Germany,0.0,3.0,Friendly,Palo Alto,United States,False
1993-12-20,Bangladesh,Maldives,0.0,0.0,South Asian Games,Dhaka,Bangladesh,False
1993-12-22,Mexico,Germany,0.0,0.0,Friendly,Mexico City,Mexico,False
1993-12-22,India,Sri Lanka,2.0,0.0,South Asian Games,Dhaka,Bangladesh,True
1993-12-26,Sri Lanka,Maldives,3.0,1.0,South Asian Games,Dhaka,Bangladesh,True
1993-12-29,Ghana,Egypt,0.0,0.0,Friendly,Accra,Ghana,False
1993-12-31,Ghana,Tunisia,1.0,1.0,Friendly,Accra,Ghana,False
1994-01-02,Ghana,Egypt,2.0,1.0,Friendly,Accra,Ghana,False
1994-01-11,Thailand,Nigeria,1.0,1.0,Friendly,Bangkok,Thailand,False
1994-01-15,United States,Norway,2.0,1.0,Friendly,Tempe,United States,False
1994-01-19,Costa Rica,Norway,0.0,0.0,Friendly,San Diego,United States,True
1994-01-19,Mexico,Bulgaria,1.0,1.0,Friendly,San Diego,United States,True
1994-01-19,Spain,Portugal,2.0,2.0,Friendly,Vigo,Spain,False
1994-01-19,Tunisia,Netherlands,2.0,2.0,Friendly,Tunis,Tunisia,False
1994-01-22,United States,Switzerland,1.0,1.0,Friendly,Fullerton,United States,False
1994-01-23,Saudi Arabia,China,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False
1994-01-25,Qatar,Finland,1.0,0.0,Friendly,Doha,Qatar,False
1994-01-26,Mexico,Switzerland,1.0,5.0,Friendly,Oakland,United States,True
1994-01-26,Saudi Arabia,China,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False
1994-01-27,Qatar,Finland,0.0,0.0,Friendly,Doha,Qatar,False
1994-01-28,Venezuela,Colombia,1.0,2.0,Friendly,Barinas,Venezuela,False
1994-01-29,United States,Russia,1.0,1.0,Friendly,Seattle,United States,False
1994-01-30,Oman,Finland,0.0,2.0,Friendly,Muscat,Oman,False
1994-02-01,Oman,Finland,1.0,1.0,Friendly,Muscat,Oman,False
1994-02-02,Egypt,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
1994-02-02,Mexico,Russia,1.0,4.0,Friendly,Oakland,United States,True
1994-02-02,United Arab Emirates,Slovakia,0.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,False
1994-02-04,Egypt,Slovakia,1.0,0.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
1994-02-04,United Arab Emirates,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,False
1994-02-06,Morocco,Slovakia,2.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
1994-02-06,Saudi Arabia,Colombia,1.0,1.0,Friendly,Jeddah,Saudi Arabia,False
1994-02-06,United Arab Emirates,Egypt,0.0,1.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,False
1994-02-08,Georgia,Slovenia,0.0,1.0,Malta International Tournament,Attard,Malta,True
1994-02-08,Malta,Tunisia,1.0,1.0,Malta International Tournament,Attard,Malta,False
1994-02-09,Spain,Poland,1.0,1.0,Friendly,Santa Cruz de Tenerife,Spain,False
1994-02-10,Malta,Georgia,0.0,1.0,Malta International Tournament,Attard,Malta,False
1994-02-10,Slovenia,Tunisia,2.0,2.0,Malta International Tournament,Attard,Malta,True
1994-02-12,Georgia,Tunisia,2.0,0.0,Malta International Tournament,Attard,Malta,True
1994-02-12,Malta,Slovenia,0.0,1.0,Malta International Tournament,Attard,Malta,False
1994-02-13,Romania,United States,2.0,1.0,Lunar New Year Cup,Kowloon,Hong Kong,True
1994-02-16,Italy,France,0.0,1.0,Friendly,Naples,Italy,False
1994-02-16,Malta,Belgium,1.0,0.0,Friendly,Attard,Malta,False
1994-02-18,Colombia,Sweden,0.0,0.0,Joe Robbie Cup,Miami,United States,True
1994-02-18,United States,Bolivia,1.0,1.0,Joe Robbie Cup,Miami,United States,False
1994-02-20,Bolivia,Colombia,0.0,2.0,Joe Robbie Cup,Miami,United States,True
1994-02-20,United States,Sweden,1.0,3.0,Joe Robbie Cup,Miami,United States,False
1994-02-23,Israel,Georgia,2.0,0.0,Friendly,Ashdod,Israel,False
1994-02-23,Morocco,Finland,0.0,0.0,Friendly,Casablanca,Morocco,False
1994-02-24,Mexico,Sweden,2.0,1.0,Friendly,Fresno,United States,True
1994-03-02,Mexico,Colombia,0.0,0.0,Friendly,Mexico City,Mexico,False
1994-03-09,Cyprus,Estonia,2.0,0.0,Friendly,Paralímni,Cyprus,False
1994-03-09,England,Denmark,1.0,0.0,Friendly,London,England,False
1994-03-09,Hungary,Switzerland,1.0,2.0,Friendly,Budapest,Hungary,False
1994-03-09,Nigeria,Ghana,0.0,0.0,Friendly,Lagos,Nigeria,False
1994-03-09,Wales,Norway,1.0,3.0,Friendly,Cardiff,Wales,False
1994-03-15,Israel,Ukraine,1.0,0.0,Friendly,Haifa,Israel,False
1994-03-22,France,Chile,3.0,1.0,Friendly,Lyon,France,False
1994-03-23,Austria,Hungary,1.0,1.0,Friendly,Linz,Austria,False
1994-03-23,Brazil,Argentina,2.0,0.0,Friendly,Recife,Brazil,False
1994-03-23,Germany,Italy,2.0,1.0,Friendly,Stuttgart,Germany,False
1994-03-23,Greece,Poland,0.0,0.0,Friendly,Salonica,Greece,False
1994-03-23,Luxembourg,Morocco,1.0,2.0,Friendly,Luxembourg,Luxembourg,False
1994-03-23,North Macedonia,Slovenia,2.0,0.0,Friendly,Skopje,North Macedonia,False
1994-03-23,Northern Ireland,Romania,2.0,0.0,Friendly,Belfast,Northern Ireland,False
1994-03-23,Scotland,Netherlands,0.0,1.0,Friendly,Glasgow,Scotland,False
1994-03-23,Spain,Croatia,0.0,2.0,Friendly,Valencia,Spain,False
1994-03-26,Saudi Arabia,Chile,0.0,2.0,Friendly,Riyadh,Saudi Arabia,False
1994-03-26,United States,Bolivia,2.0,2.0,Friendly,Dallas,United States,False
1994-03-30,Malta,Slovakia,1.0,2.0,Friendly,Attard,Malta,False
